"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESCCBUS","199903","290.401","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199904","284.198","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199905","297.852","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199906","331.501","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199907","367.677","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199908","360.416","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199909","339.611","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199910","315.663","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199911","291.281","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199912","303.008","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","199913","3766.238","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200001","313.382","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200002","302.355","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200003","303.867","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200004","293.801","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200005","323.776","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200006","351.925","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200007","367.531","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200008","382.602","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200009","355.024","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200010","327.999","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200011","312.133","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200012","321.296","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200013","3955.691","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200101","340.253","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200102","306.046","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200103","315.459","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200104","304.337","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200105","328.045","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200106","357.539","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200107","380.44","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200108","394.923","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200109","364.794","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200110","336.245","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200111","313.344","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200112","320.621","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200113","4062.047","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200201","325.491","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200202","302.478","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200203","311.361","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200204","311.725","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200205","331.295","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200206","356.356","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200207","392.282","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200208","392.416","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200209","374.711","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200210","358.852","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200211","320.954","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200212","331.94","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200213","4109.861","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200301","336.278","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200302","311.307","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200303","315.882","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200304","306.004","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200305","326.934","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200306","349.414","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200307","393.175","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200308","396.558","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200309","363.285","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200310","341.324","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200311","315.967","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200312","333.931","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200313","4090.059","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200401","338.747","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200402","319.628","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200403","325.269","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200404","319.131","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200405","344.2","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200406","368.913","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200407","394.07","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200408","390.512","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200409","373.939","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200410","349.136","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200411","326.708","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200412","347.956","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200413","4198.209","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200501","344.142","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200502","318.192","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200503","337.528","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200504","322.228","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200505","340.182","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200506","389.312","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200507","416.39","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200508","424.576","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200509","397.556","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200510","370.115","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200511","337.103","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200512","353.248","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200513","4350.57","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200601","347.797","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200602","326.573","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200603","345.006","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200604","329.433","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200605","363.18","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200606","395.06","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200607","428.347","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200608","435.558","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200609","389.755","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200610","371.908","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200611","344.966","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200612","357.144","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200613","4434.725","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200701","363.949","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200702","343.781","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200703","350.208","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200704","344.787","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200705","370.403","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200706","400.405","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200707","422.826","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200708","445.18","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200709","409.093","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200710","390.61","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200711","356.906","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200712","361.36","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200713","4559.507","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200801","372.117","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200802","356.202","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200803","352.578","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200804","346.275","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200805","366.7","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200806","407.301","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200807","436.982","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200808","423.756","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200809","403.602","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200810","378.219","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200811","349.439","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200812","365.718","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200813","4558.887","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200901","374.102","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200902","337.824","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200903","349.587","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200904","340.532","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200905","358.983","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200906","391.807","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200907","413.954","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200908","422.326","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200909","392.04","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200910","370.249","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200911","337.451","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200912","370.126","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","200913","4458.981","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201001","368.907","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201002","343.749","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201003","347.176","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201004","340.485","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201005","362.259","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201006","407.342","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201007","436.477","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201008","440.716","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201009","406.494","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201010","370.068","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201011","346.383","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201012","368.586","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201013","4538.64","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201101","369.351","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201102","340.502","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201103","355.725","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201104","342.927","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201105","367.215","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201106","403.197","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201107","436.959","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201108","441.405","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201109","402.45","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201110","370.712","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201111","343.085","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201112","357.803","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201113","4531.332","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201201","359.077","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201202","341.473","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201203","349.643","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201204","344.737","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201205","378.051","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201206","402.648","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201207","438.562","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201208","437.099","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201209","397.788","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201210","376.927","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201211","346.798","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201212","355.265","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201213","4528.069","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201301","367.57","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201302","344.665","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201303","354.887","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201304","345.96","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201305","370.825","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201306","400.604","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201307","434.384","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201308","433.54","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201309","404.007","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201310","381.825","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201311","352.748","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201312","371.097","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201313","4562.113","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201401","388.511","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201402","356.051","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201403","364.974","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201404","349.59","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201405","374.179","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201406","404.058","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201407","427.981","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201408","428.557","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201409","409.607","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201410","385.635","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201411","355.686","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201412","368.736","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201413","4613.564","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201501","380.846","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201502","359.906","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201503","367.8","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201504","355.421","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201505","373.292","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201506","406.95","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201507","438.457","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201508","438.507","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201509","416.931","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201510","384.947","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201511","355.326","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201512","364.502","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201513","4642.884","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201601","376.721","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201602","352.977","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201603","360.782","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201604","348.178","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201605","369.987","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201606","410.679","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201607","443.691","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201608","460.684","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201609","421.358","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201610","385.429","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201611","358.464","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201612","375.907","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201613","4664.857","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201701","373.574","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201702","339.971","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201703","365.674","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201704","350.034","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201705","374.884","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201706","409.485","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201707","441.092","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201708","438.377","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201709","405.307","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201710","386.536","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201711","358.168","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201712","372.95","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201713","4616.053","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201801","392.125","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201802","350.363","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201803","368.866","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201804","352.567","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201805","386.155","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201806","416.302","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201807","448.752","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201808","460.102","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201809","416.378","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201810","396.247","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201811","358.202","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201812","368.489","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201813","4714.548","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201901","382.186","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201902","348.266","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201903","366.681","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201904","349.546","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
"ESCCBUS","201905","379.418","7","Electricity Sales to Ultimate Customers in the Commercial Sector","Trillion Btu"
